price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold
300000.0,3.0,2.5,1870.0,3439.0,2.0,No,No,3,7,1870,0,2005,0,98042,47.3992,-122.163,2190,4029,2014,7
389500.0,5.0,3.5,2960.0,12527.0,2.0,No,No,3,9,1940,1020,1986,0,98023,47.3134,-122.35,2210,10952,2014,10
330000.0,3.0,1.5,1690.0,10250.0,1.0,No,No,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084,2015,2
269950.0,3.0,2.25,1610.0,7187.0,2.0,No,No,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194,2014,11
107000.0,2.0,1.0,670.0,4720.0,1.0,No,No,4,6,670,0,1948,0,98106,47.5243,-122.358,1480,4720,2014,8
249000.0,3.0,1.0,1752.0,14626.0,2.0,No,,3,8,1752,0,2005,0,98032,47.3755,-122.278,1800,9000,2014,12
442500.0,4.0,2.0,1540.0,5920.0,1.5,No,No,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216,2014,8
579000.0,3.0,2.5,3160.0,286181.0,2.0,No,,3,9,3160,0,2002,0,98010,47.3401,-121.946,2110,94663,2015,4
621500.0,3.0,1.75,2570.0,39634.0,2.0,No,No,3,8,2570,0,1984,0,98075,47.596,-122.08,2990,39634,2015,1
203000.0,3.0,1.5,1370.0,7500.0,1.0,No,No,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500,2014,11
222900.0,2.0,1.0,860.0,5800.0,1.0,No,No,5,5,860,0,1942,0,98056,47.4979,-122.183,900,6000,2014,9
453000.0,2.0,1.5,1680.0,7620.0,1.5,No,No,3,7,1680,0,1991,0,98038,47.3836,-122.006,1610,27600,2015,4
190000.0,1.0,0.75,930.0,29258.0,1.0,No,No,3,6,930,0,1941,0,98178,47.4837,-122.236,2000,18321,2014,6
320000.0,4.0,1.75,1820.0,7381.0,1.0,No,No,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462,2015,4
733500.0,3.0,1.5,2120.0,4370.0,1.5,No,No,3,8,2120,0,1904,0,98122,47.606,-122.307,1960,5120,2014,12
555000.0,4.0,2.25,3330.0,21785.0,2.0,No,No,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796,2015,2
364950.0,3.0,2.25,2520.0,6170.0,2.0,No,No,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967,2014,12
490000.0,3.0,1.75,1560.0,9247.0,1.0,No,No,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772,2014,11
688000.0,5.0,1.75,2250.0,7620.0,1.0,No,Yes,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078,2015,4
165000.0,2.0,1.0,640.0,7768.0,1.0,No,No,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,2014,7
506000.0,5.0,3.75,3880.0,8370.0,2.0,No,No,4,7,3880,0,2004,0,98056,47.4811,-122.179,2160,4651,2014,11
2193000.0,3.0,2.25,3360.0,7108.0,2.0,No,No,3,10,2770,590,1905,2004,98112,47.6187,-122.284,3450,8558,2014,12
754000.0,5.0,1.75,1920.0,7800.0,1.0,No,No,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400,2015,4
949950.0,5.0,2.5,2340.0,1989.0,2.0,Yes,,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230,2015,4
443600.0,3.0,2.5,1430.0,1056.0,3.0,No,No,3,8,1430,0,2003,0,98117,47.684,-122.388,1310,2135,2014,8
380600.0,3.0,2.5,1920.0,12244.0,2.0,No,No,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859,2014,8
722800.0,3.0,3.25,4330.0,14600.0,2.0,No,No,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672,2015,1
342888.0,2.0,1.0,790.0,5150.0,1.0,No,No,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,2015,2
555000.0,4.0,2.25,1920.0,5946.0,1.0,No,,3,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,6000,2014,9
613000.0,3.0,2.5,1350.0,3068.0,2.0,No,No,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000,2014,6
480000.0,3.0,2.0,1470.0,10052.0,1.0,No,No,4,8,1470,0,1956,0,98125,47.726000000000006,-122.316,1480,9780,2014,7
619500.0,6.0,1.5,1680.0,5202.0,1.5,No,No,2,7,1680,0,1911,0,98033,47.6798,-122.206,1890,5500,2015,3
621000.0,4.0,2.5,2030.0,9905.0,1.0,No,No,4,8,2030,0,1959,0,98006,47.5518,-122.184,2130,10008,2015,4
810000.0,4.0,1.75,1760.0,4080.0,1.5,No,No,4,8,1760,0,1906,0,98103,47.675,-122.331,1760,6120,2014,7
415000.0,3.0,2.25,1950.0,8868.0,1.0,No,No,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880,2014,5
250000.0,4.0,1.0,1440.0,7404.0,1.0,No,No,3,6,1080,360,1918,0,98126,47.5328,-122.379,1620,7436,2014,11
585000.0,3.0,1.5,2230.0,6000.0,1.0,No,Yes,3,8,1260,970,1968,0,98136,47.5373,-122.395,2120,7200,2015,4
220000.0,3.0,1.0,1180.0,5002.0,1.5,No,No,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410,2014,5
580000.0,5.0,2.5,2500.0,11900.0,1.0,No,No,3,7,1400,1100,1963,0,98007,47.5915,-122.132,2820,11900,2015,4
1320000.0,3.0,2.75,2680.0,20104.0,1.0,No,No,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837,2014,7
675000.0,4.0,2.5,2040.0,9225.0,1.0,No,No,5,8,1610,430,1968,0,98052,47.636,-122.097,1730,9225,2014,8
695000.0,4.0,2.75,2660.0,7389.0,2.0,No,No,3,9,2660,0,2002,0,98075,47.5993,-121.977,2820,7388,2014,10
915000.0,5.0,2.75,2580.0,7630.0,1.0,No,No,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717,2014,12
375000.0,3.0,1.0,1000.0,6947.0,1.0,No,No,4,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947,2014,11
500000.0,3.0,1.5,1330.0,1265.0,2.0,No,No,3,8,1140,190,2008,0,98116,47.5773,-122.409,1330,1264,2015,4
335000.0,2.0,2.0,1420.0,5185.0,1.0,No,No,3,7,1420,0,2004,0,98038,47.3543,-122.022,2140,4890,2014,12
170000.0,2.0,1.0,1280.0,21750.0,1.5,No,No,5,6,1280,0,1912,0,98001,47.3096,-122.241,1520,21750,2014,7
320900.0,5.0,2.5,2200.0,8500.0,1.0,No,No,4,7,1400,800,1971,0,98010,47.3073,-122.006,1360,8855,2015,4
508000.0,3.0,1.75,1800.0,8462.0,1.0,No,No,3,8,1440,360,1978,0,98052,47.6623,-122.141,2210,8436,2015,3
228950.0,3.0,1.75,1920.0,9085.0,1.0,No,No,4,7,1200,0,1968,0,98023,47.2795,-122.353,1200,9085,2014,7
433000.0,4.0,2.0,1840.0,4760.0,1.5,No,No,4,6,1080,760,1929,0,98106,47.5297,-122.349,1170,5950,2015,5
267500.0,2.0,1.0,960.0,5150.0,1.0,No,No,5,6,960,0,1951,0,98126,47.5201,-122.372,1010,5000,2014,9
910000.0,4.0,1.5,2890.0,9000.0,2.0,No,,3,8,2090,800,1939,0,98118,47.5682,-122.274,2550,8400,2014,10
370000.0,3.0,1.75,1290.0,10117.0,1.0,No,No,3,7,1290,0,1984,0,98072,47.7598,-122.146,1770,11839,2015,3
320000.0,2.0,1.0,1140.0,3834.0,1.5,No,No,3,6,1140,0,1911,0,98126,47.5642,-122.378,1190,5750,2014,12
660000.0,3.0,1.75,1750.0,5200.0,1.0,No,Yes,4,8,1750,0,1956,0,98117,47.6995,-122.383,2060,5200,2014,10
787888.0,4.0,2.25,2580.0,21115.0,2.0,No,No,4,9,2580,0,1977,0,98040,47.5566,-122.219,2690,10165,2014,8
329000.0,4.0,2.5,2650.0,5880.0,2.0,No,No,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490,2014,12
602000.0,2.0,1.0,1470.0,6398.0,1.0,No,No,4,7,970,500,1941,0,98105,47.6716,-122.279,1950,6398,2014,12
375000.0,3.0,2.0,1640.0,9750.0,1.0,No,No,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750,2014,11
212000.0,1.0,1.0,620.0,7620.0,1.0,No,No,3,6,620,0,1926,0,98166,47.4697,-122.349,1160,7620,2015,5
224000.0,3.0,1.5,1440.0,8370.0,1.0,No,No,3,7,1440,0,1977,0,98118,47.5418,-122.275,1440,8370,2014,8
315500.0,3.0,2.0,1160.0,10079.0,1.0,No,No,3,7,1160,0,1986,0,98019,47.7341,-121.976,1130,10087,2015,3
350000.0,2.0,1.0,1070.0,2880.0,1.0,No,No,3,7,1070,0,1902,0,98102,47.6261,-122.324,2030,2880,2015,1
389000.0,6.0,4.5,3560.0,7620.0,2.0,No,No,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116,2015,5
285000.0,3.0,1.75,1720.0,13104.0,1.0,No,No,4,7,1720,0,1962,0,98168,47.4709,-122.26,1840,13104,2014,7
425000.0,3.0,1.75,1530.0,9800.0,1.0,No,No,5,8,1530,0,1958,0,98133,47.7655,-122.336,1660,9800,2014,12
190000.0,3.0,1.75,1270.0,7620.0,1.0,No,No,4,7,1270,0,1980,0,98030,47.3696,-122.17,1830,7210,2015,3
374000.0,3.0,1.75,1510.0,18439.0,1.0,No,No,3,7,1510,0,1971,0,98027,47.5491,-122.046,1600,34326,2015,5
292000.0,2.0,1.0,880.0,5500.0,1.0,No,No,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,2014,8
475000.0,5.0,1.75,2020.0,5100.0,1.5,No,No,5,7,1320,700,1911,0,98103,47.6915,-122.345,1130,5100,2015,5
546500.0,3.0,2.5,1410.0,2675.0,1.0,No,No,3,7,820,590,1985,0,98117,47.6786,-122.371,1410,4013,2015,3
82000.0,3.0,1.0,860.0,10426.0,1.0,No,No,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,2014,11
440000.0,3.0,1.0,1210.0,5750.0,1.5,No,No,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,2014,6
400000.0,3.0,2.5,1920.0,32718.0,2.0,Yes,,3,7,1550,540,1919,1983,98070,47.3338,-122.511,1200,192268,2015,4
453000.0,3.0,1.75,1430.0,20193.0,1.0,No,No,3,7,1430,0,1955,0,98006,47.5619,-122.183,2140,18364,2014,11
330000.0,6.0,3.25,2120.0,6893.0,1.0,No,No,4,7,1060,1060,1983,0,98106,47.5508,-122.355,1380,6986,2014,8
359950.0,3.0,2.75,2540.0,8604.0,2.0,No,No,3,8,2540,0,1991,0,98092,47.3209,-122.185,2260,7438,2014,7
616000.0,4.0,2.5,2490.0,12929.0,2.0,No,No,3,9,2490,0,1983,0,98074,47.6161,-122.021,2440,12929,2014,6
245000.0,2.0,1.0,670.0,2356.0,1.0,No,No,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740,2014,11
296000.0,2.0,2.25,1320.0,2040.0,3.0,No,No,3,7,1320,0,1997,0,98125,47.7224,-122.291,1430,2040,2014,11
193000.0,2.0,1.0,1920.0,9000.0,1.0,No,No,3,6,950,0,1924,0,98106,47.5219,-122.361,1000,8280,2014,11
456000.0,3.0,2.0,1870.0,8442.0,1.5,No,No,5,7,1060,810,1927,0,98117,47.6964,-122.365,1640,6174,2014,8
480000.0,4.0,1.75,1840.0,9250.0,1.0,No,No,4,7,980,860,1956,0,98133,47.708,-122.337,1520,9250,2015,4
382000.0,3.0,3.25,1410.0,1253.0,3.0,No,No,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,2014,5
650000.0,2.0,1.0,1920.0,2542.0,1.0,No,No,3,7,880,170,1904,0,98122,47.6172,-122.298,1620,1809,2014,6
431750.0,2.0,2.0,1400.0,10052.0,1.0,No,No,3,8,1400,0,1957,0,98125,47.7262,-122.316,1400,8785,2014,11
419900.0,3.0,2.5,1630.0,7620.0,2.0,No,No,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550,2015,5
315000.0,3.0,2.0,1900.0,7620.0,1.0,No,No,3,8,1900,0,1995,0,98023,47.2843,-122.357,1790,8028,2014,12
597500.0,4.0,3.0,1890.0,35280.0,1.0,No,No,3,9,1510,380,1979,0,98052,47.7112,-122.099,2730,34525,2015,4
615000.0,3.0,2.5,2980.0,43301.0,1.0,No,No,4,8,1930,1050,1978,0,98077,47.7631,-122.093,2890,35915,2015,3
605000.0,4.0,3.25,2885.0,33671.0,2.0,No,No,4,8,2885,0,1984,0,98027,47.5174,-122.046,1910,16000,2014,10
220000.0,3.0,2.5,1980.0,11900.0,2.0,No,No,3,8,1980,0,1990,0,98092,47.2656,-122.217,2130,9933,2015,4
340000.0,4.0,2.5,3020.0,8750.0,1.0,No,No,3,8,1710,1310,1960,0,98188,47.4298,-122.29,1900,8750,2015,4
620000.0,4.0,2.5,2980.0,210395.0,2.0,No,No,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596,2014,10
602000.0,5.0,2.25,3290.0,11900.0,1.5,No,No,3,8,3290,0,1973,0,98052,47.6626,-122.141,2210,8549,2014,5
575000.0,3.0,1.75,1580.0,11750.0,1.0,No,No,4,7,1180,400,1951,0,98118,47.5368,-122.265,2150,11750,2014,5
285000.0,3.0,2.5,1920.0,10834.0,1.0,No,No,4,8,1360,730,1987,0,98003,47.3537,-122.303,1750,8595,2014,5
306500.0,3.0,1.5,1100.0,8140.0,1.0,No,No,4,7,1100,0,1965,0,98059,47.5004,-122.162,1430,7700,2015,2
325000.0,3.0,2.5,1920.0,3480.0,2.0,No,No,3,7,1870,0,2002,0,98056,47.4831,-122.183,2160,3480,2015,1
623000.0,3.0,2.75,2390.0,21804.0,1.0,No,No,3,8,1450,940,1973,0,98034,47.7339,-122.183,2390,10136,2015,3
256500.0,3.0,2.0,1320.0,8568.0,1.0,No,No,3,7,1320,0,1993,0,98042,47.3904,-122.164,1600,8463,2015,3
473000.0,5.0,3.5,3430.0,6872.0,2.0,No,No,3,10,2830,600,2002,0,98031,47.4065,-122.207,3650,6600,2014,11
549000.0,3.0,2.5,2250.0,9235.0,2.0,No,No,3,8,2250,0,1985,0,98052,47.7268,-122.105,2290,8187,2014,10
305000.0,3.0,2.25,1710.0,7620.0,1.0,No,No,3,6,1710,0,1986,0,98014,47.656000000000006,-121.913,1650,15144,2015,3
317000.0,4.0,2.5,2160.0,8049.0,2.0,No,No,3,9,2160,0,1988,0,98001,47.3337,-122.26,2490,8995,2015,2
450000.0,3.0,1.75,1400.0,13775.0,1.0,No,No,3,8,1400,0,1963,0,98028,47.7413,-122.259,2200,10450,2014,7
225000.0,2.0,2.5,1560.0,5333.0,1.0,No,No,3,5,780,780,1947,0,98055,47.4749,-122.213,1010,4800,2015,4
500000.0,5.0,2.0,2300.0,7897.0,2.5,No,No,4,8,2300,0,1956,0,98133,47.7556,-122.356,2030,7902,2015,2
207000.0,2.0,1.0,820.0,4860.0,1.0,No,No,5,6,820,0,1955,0,98118,47.5298,-122.271,1240,6000,2014,8
474900.0,3.0,1.0,1630.0,8308.0,1.5,No,No,3,7,1630,0,1948,0,98146,47.5075,-122.378,1170,8308,2014,8
515000.0,3.0,2.5,2010.0,7200.0,2.0,No,No,3,8,2010,0,1994,0,98028,47.7372,-122.223,1970,7202,2014,7
542000.0,4.0,1.0,1540.0,5000.0,1.5,No,No,4,7,1090,450,1922,0,98115,47.6754,-122.294,1590,5000,2015,2
725000.0,4.0,2.75,1920.0,10962.0,1.0,No,No,3,8,1530,890,1977,0,98007,47.6218,-122.152,2620,13200,2014,6
314950.0,3.0,2.5,1690.0,4533.0,2.0,No,No,3,7,1690,0,2003,0,98038,47.3575,-122.016,1830,5175,2015,3
375000.0,3.0,2.0,1410.0,10078.0,1.0,No,No,4,6,1410,0,1983,0,98072,47.7587,-122.144,2090,9202,2014,11
500000.0,3.0,1.75,1640.0,47044.0,1.0,No,No,3,7,1640,0,1989,0,98014,47.654,-121.94,2280,200811,2014,7
689000.0,3.0,1.75,2200.0,9840.0,1.0,No,No,5,8,1500,700,1978,0,98006,47.559,-122.136,2410,9623,2014,6
525000.0,3.0,2.25,1290.0,1182.0,2.0,No,No,3,8,1000,290,2006,0,98102,47.637,-122.327,1300,1169,2014,12
360000.0,3.0,1.5,1060.0,6232.0,1.0,No,No,4,7,1060,0,1968,0,98118,47.5329,-122.271,1120,5379,2015,5
425000.0,3.0,1.0,1920.0,5750.0,1.0,No,No,4,6,1240,0,1948,0,98116,47.56399999999999,-122.398,1240,5750,2014,8
239950.0,2.0,1.0,1280.0,7620.0,1.0,No,No,3,7,1280,0,1949,0,98118,47.5179,-122.264,1270,5500,2015,3
577500.0,2.0,2.5,2330.0,3000.0,2.0,No,,3,8,2330,0,1915,1994,98144,47.5953,-122.294,1760,4000,2015,4
615000.0,3.0,1.75,2360.0,7291.0,1.0,No,No,4,8,1360,1000,1948,0,98136,47.5274,-122.384,1860,5499,2014,5
516000.0,4.0,2.75,2210.0,10800.0,1.0,No,No,4,8,1170,1040,1997,0,98074,47.6086,-122.059,2210,10800,2014,8
1218000.0,4.0,2.75,3670.0,15400.0,2.0,No,,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300,2014,8
1655000.0,4.0,3.5,3080.0,4815.0,2.0,No,,3,10,2300,780,1937,2009,98199,47.6417,-122.411,2910,5350,2014,5
315000.0,2.0,2.25,770.0,6731.0,1.0,No,No,4,6,770,0,1943,0,98155,47.7505,-122.312,1120,9212,2015,5
250000.0,4.0,2.0,2600.0,9000.0,1.0,No,No,3,8,1410,1190,1959,0,98032,47.381,-122.299,2600,7200,2014,10
250000.0,4.0,1.5,1220.0,4900.0,1.0,No,No,3,6,1220,0,1942,0,98118,47.5292,-122.269,1410,3000,2014,11
925000.0,4.0,2.5,2910.0,48351.0,1.0,No,No,4,8,1910,1000,1967,0,98005,47.6495,-122.164,2760,43560,2015,4
262000.0,3.0,2.5,1700.0,7620.0,2.0,No,No,3,8,1700,0,1997,0,98092,47.2621,-122.221,1720,6205,2014,9
500000.0,3.0,1.75,1220.0,7370.0,1.0,No,No,4,7,1220,0,1964,0,98008,47.6334,-122.12,1580,8213,2014,10
1300000.0,5.0,1.0,1670.0,6400.0,1.5,No,No,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983,2014,7
675000.0,3.0,2.25,2610.0,7620.0,2.0,No,No,3,9,2610,0,1988,0,98052,47.6909,-122.104,2320,8306,2014,6
235000.0,3.0,1.0,960.0,5030.0,1.0,No,No,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,2014,9
545000.0,3.0,1.0,960.0,5030.0,1.0,No,No,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,2015,3
350000.0,3.0,1.0,1920.0,9360.0,1.0,No,No,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360,2014,5
320000.0,2.0,2.25,1550.0,1827.0,2.0,No,No,3,8,1550,0,2008,0,98106,47.5394,-122.368,1420,1826,2014,11
452000.0,5.0,2.5,5067.0,13315.0,1.0,No,,3,9,3154,1913,1968,0,98003,47.3391,-122.325,2860,13957,2015,3
875000.0,3.0,2.0,2350.0,6000.0,1.5,No,No,4,8,1990,360,1922,0,98102,47.6476,-122.32,2010,5040,2014,7
325000.0,3.0,1.5,1310.0,7620.0,2.0,No,No,3,7,1310,0,1998,0,98144,47.5873,-122.299,1310,2997,2014,11
756000.0,4.0,2.25,2160.0,5600.0,1.0,No,No,5,7,1080,1080,1947,0,98119,47.6442,-122.372,1850,5150,2014,6
319000.0,4.0,2.25,2510.0,7992.0,1.0,No,No,3,8,1610,900,1978,0,98032,47.3715,-122.285,2030,7992,2014,6
455000.0,3.0,1.75,890.0,3800.0,1.5,No,No,3,7,750,140,1926,0,98115,47.6803,-122.291,1280,3800,2015,1
330000.0,2.0,1.0,1129.0,3840.0,1.0,No,No,3,7,1129,0,1953,0,98106,47.5313,-122.351,1300,3880,2015,4
510000.0,4.0,3.25,1980.0,9988.0,1.0,No,No,3,8,1340,640,1980,0,98052,47.6883,-122.111,1980,8972,2015,1
532000.0,3.0,1.0,2360.0,5012.0,1.0,No,No,3,7,1560,800,1964,0,98116,47.5705,-122.384,1690,4800,2015,4
775000.0,3.0,2.5,2480.0,5007.0,2.0,No,No,3,8,1960,520,2014,0,98117,47.6974,-122.369,1650,7806,2015,1
410000.0,3.0,1.75,2160.0,4000.0,1.0,No,No,3,7,1080,1080,1953,0,98144,47.5721,-122.309,1260,3200,2015,4
205000.0,2.0,1.75,1740.0,5100.0,1.0,No,No,3,6,580,1160,1915,0,98108,47.5211,-122.33,1440,5100,2015,3
585000.0,4.0,2.5,2430.0,6766.0,2.0,No,No,3,8,2430,0,1999,0,98177,47.7294,-122.358,1820,6772,2014,12
255000.0,2.0,1.75,1950.0,8200.0,1.0,No,No,3,8,1950,0,1975,0,98023,47.3161,-122.382,2370,8000,2015,3
415000.0,2.0,2.25,910.0,3750.0,1.0,No,No,3,7,910,0,1904,0,98117,47.6772,-122.369,1160,4000,2014,9
459000.0,4.0,2.0,2360.0,7080.0,1.0,No,No,5,6,1180,1180,1925,0,98126,47.5261,-122.376,1340,7200,2015,4
354000.0,3.0,1.0,1130.0,11250.0,1.0,No,No,3,7,1130,0,1965,0,98034,47.7254,-122.227,1410,11250,2014,12
782000.0,4.0,3.5,5270.0,53428.0,2.0,No,No,3,10,3440,1830,2004,0,98058,47.4358,-122.085,2340,30904,2014,7
570000.0,3.0,1.5,1300.0,7287.0,1.0,No,No,4,7,1300,0,1965,0,98033,47.6889,-122.187,1300,9129,2015,5
414500.0,3.0,1.0,1050.0,6002.0,1.0,No,No,3,7,840,210,1941,0,98115,47.6988,-122.316,1180,6003,2015,2
185000.0,4.0,1.0,1380.0,6700.0,1.0,No,No,3,7,1190,190,1928,0,98168,47.4871,-122.281,1380,8292,2014,8
262500.0,3.0,1.5,1610.0,10291.0,1.0,No,No,4,7,1610,0,1961,0,98022,47.2025,-121.999,1410,7729,2014,10
370000.0,4.0,2.75,1920.0,67518.0,1.0,No,No,4,9,2250,900,1965,0,98092,47.3382,-122.196,2210,32391,2014,5
362500.0,3.0,2.25,1520.0,9507.0,1.0,No,No,3,7,1520,0,1954,0,98125,47.7162,-122.324,1360,7219,2015,1
536000.0,3.0,2.25,1990.0,7397.0,2.0,No,No,3,9,1990,0,1993,0,98072,47.7703,-122.165,2210,7397,2015,3
425000.0,5.0,2.25,2500.0,7804.0,1.5,No,No,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676,2015,4
435000.0,3.0,2.25,1890.0,7200.0,1.0,No,No,4,7,1230,660,1973,0,98125,47.7156,-122.317,1970,8101,2014,6
435000.0,5.0,2.0,1840.0,9240.0,1.0,No,No,4,7,1540,300,1942,1958,98133,47.7308,-122.34,1200,5250,2014,5
400000.0,2.0,1.0,1220.0,6300.0,1.0,No,No,3,7,760,460,1942,0,98136,47.5299,-122.387,1850,4886,2015,3
446000.0,2.0,1.5,1370.0,1221.0,2.0,No,No,3,8,1080,290,2008,0,98122,47.6039,-122.307,1560,2081,2014,6
1250000.0,3.0,2.5,2710.0,13120.0,1.0,No,No,3,10,2710,0,1959,0,98105,47.6718,-122.256,3130,13566,2015,1
300000.0,3.0,2.25,1920.0,5421.0,2.0,No,No,3,7,1760,0,1991,0,98038,47.3484,-122.037,1570,6000,2014,11
404500.0,2.0,2.25,800.0,5080.0,1.0,No,No,3,7,800,0,1938,0,98115,47.6978,-122.314,1560,5110,2014,8
910000.0,4.0,2.5,3530.0,49222.0,2.0,No,No,4,9,3530,0,1986,0,98072,47.7285,-122.112,3750,49222,2015,3
771000.0,3.0,2.25,1780.0,6120.0,1.5,No,No,4,9,1390,390,1927,0,98122,47.6025,-122.286,1960,5568,2014,5
335000.0,4.0,2.5,2610.0,4781.0,2.0,No,No,3,8,2610,0,2009,0,98001,47.2649,-122.292,2583,4796,2014,6
390000.0,3.0,1.75,1850.0,15170.0,1.0,No,No,3,7,1850,0,1965,0,98045,47.4991,-121.774,1160,14175,2014,8
288000.0,3.0,2.25,1560.0,9706.0,1.0,No,No,4,7,1560,0,1963,0,98002,47.3191,-122.213,1510,9706,2015,4
403000.0,3.0,1.75,1270.0,10790.0,1.0,No,No,3,7,1270,0,1956,0,98033,47.6647,-122.177,1270,10790,2014,10
510000.0,3.0,2.25,1420.0,1309.0,3.0,No,No,3,8,1420,0,2006,0,98103,47.6534,-122.346,1500,1282,2014,6
751000.0,6.0,3.0,2880.0,6800.0,2.0,No,No,3,7,2880,0,1980,0,98144,47.5873,-122.299,1640,4000,2015,2
408000.0,3.0,1.0,1420.0,8000.0,1.0,No,,3,7,1420,0,1950,0,98118,47.5169,-122.255,1780,8295,2015,2
1014250.0,3.0,1.0,1640.0,12855.0,1.5,No,No,5,6,1500,140,1920,0,98004,47.6169,-122.212,2190,11262,2014,7
575000.0,3.0,2.0,1730.0,9030.0,1.0,No,No,4,7,1730,0,1956,0,98007,47.5875,-122.134,1470,9030,2015,4
330000.0,3.0,1.75,1250.0,8100.0,1.0,No,No,3,7,1250,0,1951,2004,98146,47.5016,-122.348,1300,8175,2015,4
565000.0,3.0,2.25,1520.0,1221.0,3.0,No,No,3,8,1520,0,2013,0,98107,47.674,-122.377,1550,4750,2014,5
456000.0,3.0,2.5,1920.0,2935.0,2.0,No,No,3,8,1820,0,1999,0,98074,47.6018,-122.021,1820,2936,2015,4
652500.0,4.0,2.5,1920.0,9122.0,2.0,No,No,3,9,2700,0,1990,0,98029,47.5771,-121.994,2500,9122,2014,6
582000.0,3.0,1.75,1820.0,3140.0,2.0,No,No,5,8,1820,0,1949,1990,98136,47.5271,-122.384,2030,5499,2014,12
700000.0,4.0,2.5,2770.0,5686.0,2.0,No,No,3,9,2770,0,2004,0,98075,47.5997,-121.973,2910,5000,2014,6
235000.0,2.0,1.0,1270.0,9182.0,1.5,No,No,3,6,1270,0,1917,0,98126,47.5365,-122.378,1760,9100,2014,10
460000.0,3.0,1.75,1400.0,12155.0,1.0,No,No,4,7,1400,0,1977,0,98075,47.5926,-122.047,2540,23522,2014,7
475000.0,3.0,2.25,1820.0,8008.0,1.0,No,No,3,8,1240,580,1981,0,98052,47.7206,-122.11,2030,8750,2014,5
579000.0,2.0,2.0,1870.0,6275.0,1.0,No,No,3,8,1870,0,2003,0,98053,47.7108,-122.031,1670,5200,2014,6
507000.0,4.0,2.0,1360.0,2746.0,1.5,No,No,3,7,1360,0,1945,2011,98107,47.6736,-122.39,1960,2746,2014,11
210000.0,3.0,2.5,1040.0,2643.0,2.0,No,No,3,7,720,320,2004,0,98118,47.5165,-122.268,1540,5110,2014,5
359500.0,4.0,2.75,2140.0,10316.0,2.0,No,No,3,8,2140,0,1993,0,98001,47.3537,-122.274,1920,11337,2014,6
248000.0,3.0,1.75,1330.0,9831.0,1.0,No,No,3,7,1330,0,1987,0,98001,47.3304,-122.277,1330,7500,2014,11
239300.0,3.0,1.0,1920.0,5750.0,1.0,No,No,3,7,1070,0,1952,0,98178,47.5071,-122.255,1420,6500,2014,10
315000.0,3.0,2.25,1370.0,1533.0,3.0,No,No,3,8,1370,0,2009,0,98133,47.7326,-122.343,1370,1125,2014,12
970000.0,4.0,3.0,3510.0,12410.0,2.0,No,No,4,9,3510,0,1976,0,98005,47.6381,-122.166,3000,13209,2015,2
510000.0,3.0,1.5,1730.0,6240.0,1.0,No,Yes,3,8,1000,730,1954,0,98136,47.5282,-122.391,1620,6240,2015,3
